Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,split,metadata_csv,label,media_path,media_folder,wav_path
65,Everybody!!,Sergei,surprise,positive,5,3,3,15,"00:22:25,844","00:22:28,679",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia5_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0c5e65c194b1280d19dae414e056436c.wav
66,Good job Joe! Well done! Top notch!,Chandler,joy,positive,6,0,8,22,"00:12:24,315","00:12:27,526",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/9a51be13f15822cb34570179fc1abb44.wav
67,You liked it? You really liked it?,Joey,surprise,positive,6,1,8,22,"0:12:28,194","0:12:29,796",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b1f747909fce3ed0ae2089b6b94aa93c.wav
68,"Oh-ho-ho, yeah!",Chandler,joy,positive,6,2,8,22,"0:12:29,796","0:12:31,501",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b5f8c826c1bdabd624e5d9259f5b01de.wav
69,Which part exactly?,Joey,neutral,neutral,6,3,8,22,"0:12:31,655","0:12:33,657",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/4d0f0c2128d72a86be223802571ba99a.wav
70,The whole thing! Can we go?,Chandler,neutral,neutral,6,4,8,22,"0:12:33,657","0:12:36,243",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0be6238a45b8afa2524198f5e6f88c5e.wav
71,"Oh no-no-no, give me some specifics.",Joey,anger,negative,6,5,8,22,"00:12:36,368","00:12:38,746",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/9801afd702e3ee0e06dac02845d79ba7.wav
72,"I love the specifics, the specifics were the best part!",Chandler,joy,positive,6,6,8,22,"00:12:38,954","00:12:43,000",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/babf21110319e705a5ca6c4a4a6da232.wav
73,"Hey, what about the scene with the kangaroo? Did-did you like that part?",Joey,neutral,neutral,6,7,8,22,"00:12:43,209","00:12:48,255",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/c8d7587fb979bee88d2bb694b97cdbd4.wav
74,I was surprised to see a kangaroo in a World War I epic.,Chandler,surprise,negative,6,8,8,22,"00:12:49,298","00:12:54,929",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1f8b97b10d4b5f0c6c440fe1a1a83a13.wav
75,You fell asleep!!,Joey,anger,negative,6,9,8,22,"00:12:55,930","00:12:56,931",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1af220e6624d030fa21eb0e5789016c9.wav
76,There was no kangaroo!,Joey,anger,negative,6,10,8,22,"0:12:58,432","0:12:59,809",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/bd70540ca9c1e903757fbfb5c30e23a6.wav
77,They didnt take any of my suggestions!,Joey,anger,negative,6,11,8,22,"0:12:59,809","0:13:03,196",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ef88ff7678eafb4c7abba808c073b7eb.wav
78,Thats for coming buddy.,Joey,neutral,neutral,6,12,8,22,"0:13:05,940","0:13:07,242",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt12.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/de0332a1b7dae8bdd8fe8226d701ce3f.wav
79,Ill see you later.,Joey,neutral,neutral,6,13,8,22,"0:13:07,242","0:13:08,202",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt13.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/74c8d407541d5086f8b6325d175772ca.wav
80,Dont go!,Chandler,sadness,negative,6,14,8,22,"0:13:08,202","0:13:08,804",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt14.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/9f049decde5f2140c789b5219e13d75c.wav
81,Im sorry.,Chandler,sadness,negative,6,15,8,22,"0:13:08,804","0:13:09,526",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt15.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/5aaa2f1d3cff6a8786f1cc4212817494.wav
82,Im so sorry!,Chandler,sadness,negative,6,16,8,22,"0:13:09,526","0:13:10,832",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt16.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e71b026e0e3e9cfda2e787623ac0516a.wav
83,Look!,Chandler,surprise,negative,6,17,8,22,"0:13:10,945","0:13:11,407",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt17.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ccdfc456a97fbda86ecb17cdf32f11aa.wav
84,This guy fell asleep!,Chandler,anger,negative,6,18,8,22,"0:13:11,407","0:13:12,589",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt18.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/137537ece3c4e15d3121410525835c85.wav
85,He fell asleep too!,Chandler,anger,negative,6,19,8,22,"0:13:12,589","0:13:13,215",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt19.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e7fbe7e5011c6979ae7a3bbd097de2b9.wav
86,Be mad at him!,Chandler,anger,negative,6,20,8,22,"0:13:13,215","0:13:14,108",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt20.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e8f6106cd231c5deac1df5790db2d67c.wav
87,"Or, call an ambulance.",Chandler,anger,negative,6,21,8,22,"00:13:16,367","00:13:18,244",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia6_utt21.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/62b8f30e6ffbc1b6f87ef6be968b35ca.wav
88,"Okay, look, I think we have to tell Rachel she messed up her dessert.",Joey,neutral,neutral,7,0,6,9,"00:12:51,020","00:12:53,897",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia7_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e99ed61102ed3532ea40f89c6c650771.wav
89,"What?! What is with everybody? Its Thanksgiving, not...Truth-Day!",Ross,anger,negative,7,1,6,9,"00:12:54,106","00:12:58,193",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia7_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/58124188c9cec802542e47369815d0db.wav
90,"Yes, and it is my dying wish to have that ring.",Phoebe,neutral,neutral,8,0,6,23,"00:19:17,865","00:19:21,951",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia8_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/572f9593967a25bf0db54fd32983543b.wav
91,"See, if Im not buried with that ring then my spirit is going to wander the nether world for all eternity",Phoebe,neutral,neutral,8,1,6,23,"00:19:17,865","00:19:25,204",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia8_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/c1b85df18dba111686d68597acf0a900.wav
92,"Okay, thats enough honey!",Chandler,neutral,neutral,8,2,6,23,"00:19:25,372","00:19:26,706",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia8_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/effe14db9d56fcc6acd950b3497aa190.wav
93,I dont know.  Let me see the ring.,Customer,neutral,neutral,8,3,6,23,"00:19:28,375","00:19:34,964",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia8_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e9fc1ff530be98550103cc063143b28f.wav
94,"Great! Okay, here.",Chandler,joy,positive,8,4,6,23,"00:19:32,129","00:19:34,964",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia8_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/76f1e22d373fbfab8bb080300555cf0a.wav
95,All right.,Customer,neutral,neutral,8,5,6,23,"0:19:37,342","0:19:39,934",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia8_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ceed14edcdd2b9dc0d6bb741a14d296f.wav
96,Thank you. Thank you. Thank you!  And,Chandler,joy,positive,8,6,6,23,"0:19:39,934","0:19:40,074",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia8_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e12145324e61f8d89be1ce36439be728.wav
97,What've you been up to?,Chandler,neutral,neutral,9,0,2,5,"00:01:51,903","00:01:54,738",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e5a5c1049370342f079f31b3d89cbf96.wav
98,"Oh, you know, the usual, teaching aerobics, partying way too much.",Jade,neutral,neutral,9,1,2,5,"00:01:54,948","00:02:01,203",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/6132c88d524fac5e8a0319c4b05e6452.wav
99,"Oh, and in case you were wondering, those are my legs on the new James Bond poster.",Jade,neutral,neutral,9,2,2,5,"00:02:01,621","00:02:07,459",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/8952c6eedbea80fb641089dc9a3254b1.wav
100,Can you hold on a moment? I have another call.  I love her.,Chandler,joy,positive,9,3,2,5,"00:02:10,547","00:02:14,758",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/477c8fd7801cc74e729331c936608ec2.wav
101,I know.,Ross,neutral,neutral,9,4,2,5,"00:02:13,091","00:02:14,758",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/03c002edd8d945e8c2c2dc53f5def7e4.wav
102,I'm back.,Chandler,neutral,neutral,9,5,2,5,"0:02:16,261","0:02:16,903",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/462869b5e1ab0b50555d427a2f07bdad.wav
103,"So, are we gonna get together or what?",Jade,neutral,neutral,9,6,2,5,"0:02:16,903","0:02:19,185",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a884fd951a3ee0c926ff6e406a3cc1bd.wav
104,"Um, absolutely. Uh, how 'bout tomorrow afternoon? Do you know uh, Central Perk in the Village, say, five-ish?",Chandler,neutral,neutral,9,7,2,5,"00:02:19,347","00:02:25,561",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0950b567a859dc560661d3bd8e00a1ae.wav
105,"Great, I'll see you then.",Jade,neutral,neutral,9,8,2,5,"00:02:25,770","00:02:28,647",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1c718b8aa4ffa05bd424a0b4741f6c98.wav
106,Ok.  Ok. Having a phone has finally paid off.,Chandler,joy,positive,9,9,2,5,"00:02:32,318","00:02:34,528",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3d293aef3cc632521e420fc6c997cb7c.wav
107,"Even though you do do a good Bob impression, I'm thinkin' when she sees you tomorow, she's probably gonna realize, ""Hey, you're not Bob.""",Ross,neutral,neutral,9,10,2,5,"00:02:36,823","00:02:43,620",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/53c208234c47cfb65233819a5045166e.wav
108,"I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table.",Chandler,neutral,neutral,9,11,2,5,"00:02:47,375","00:02:52,337",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b98098bf07cd36e5e41f3d1a8a9952e0.wav
109,Oh my god. You are pure evil.,Ross,disgust,negative,9,12,2,5,"00:02:52,547","00:02:55,299",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt12.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/8b75d2d724508bf6cc993062a1fcb016.wav
110,"Ok, pure evil , horny and alone . I've done this",Chandler,anger,negative,9,13,2,5,"00:02:56,634","00:03:05,058",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia9_utt13.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/30f4e965ec7ffd49c0d08db06eb638c7.wav
111,Nobody!,Phoebe,anger,negative,10,0,5,10,"0:11:57,091","0:11:58,551",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia10_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/372ea8bf5260a1a436bf0bb50b2a80b4.wav
112,Nobody respects the bucket!,Phoebe,anger,negative,10,1,5,10,"0:11:58,551","0:11:59,947",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia10_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ba5225cd73c0f07cc486d1ab01e4be16.wav
113,You wouldn't believe what people put in here!,Phoebe,anger,negative,10,2,5,10,"00:12:00,553","00:12:02,721",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia10_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/dc3ad408ebb1beb62e9c25da6478e21c.wav
114,Look!,Phoebe,anger,negative,10,3,5,10,"00:12:02,888","00:12:04,597",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia10_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/94f42c327964be0529e2d840bbc18bbc.wav
115,"Okay, does this look like a garbage can to you?",Phoebe,anger,negative,10,4,5,10,"00:12:02,888","00:12:07,016",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia10_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b3206a2195837af05d05a888c72c064c.wav
116,No.,Monica,neutral,neutral,10,5,5,10,"00:12:04,765","00:12:07,016",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia10_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f02781b0423e067dbbc39e1ca032331b.wav
117,This is my wedding.,Ross,neutral,neutral,11,0,4,23,"00:03:10,815","00:03:12,024",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia11_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f2ad6b1469e498171cdcf9f6db3c97a3.wav
118,"All right, yknow what? We really are late! Lets go! Lets go! Lets go!!",Monica,anger,negative,11,1,4,23,"00:03:13,318","00:03:16,737",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia11_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f89c826761c247a308b8845bef3a40bd.wav
119,Fine. Youll-youll watch it on video when we get back.,Ross,neutral,neutral,11,2,4,23,"00:03:18,781","00:03:21,491",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia11_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/36728cbc4a3be4778fb5917ed35df1ed.wav
120,Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,Chandler,joy,positive,11,3,4,23,"00:03:22,869","00:03:25,704",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia11_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/cd4bb11d8b01762ca607f840c89dda62.wav
121,Thank you.,Phoebe,neutral,neutral,11,4,4,23,"0:03:27,790","0:03:28,791",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia11_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a7aa25977969823a03a21158495e9d13.wav
